City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
gala,Gala,KwaZulu Natal,-29.902324,29.726859,2
game warden,Game Warden,KwaZulu Natal,-29.283333,29.5,2
game wood,Game Wood,KwaZulu Natal,-29.245741,29.672862,2
gansa,Gansa,KwaZulu Natal,-30.638093,30.038415,2
gaqangezandla,Gaqangezandla,KwaZulu Natal,-28.717287,31.714776,2
garden castle,Garden Castle,KwaZulu Natal,-29.85,29.25,2
gaybrook,Gaybrook,KwaZulu Natal,-30.508727,29.701856,2
geluksburg,Geluksburg,KwaZulu Natal,-28.517229,29.350929,2
gelukstadt,Gelukstadt,KwaZulu Natal,-27.978382,31.039072,2
genezzano,Genezzano,KwaZulu Natal,-29.613859,31.151364,2
genozano,Genozano,KwaZulu Natal,-29.613859,31.151364,2
gezinsila,Gezinsila,KwaZulu Natal,-28.886666,31.500894,2
gillitts,Gillitts,KwaZulu Natal,-29.797056,30.799872,2
gillitts-emberton,Gillitts-Emberton,KwaZulu Natal,-29.797056,30.799872,2
gingindhlova,Gingindhlova,KwaZulu Natal,-29.026715,31.581523,2
gingindhlovu,Gingindhlovu,KwaZulu Natal,-29.026715,31.581523,2
gingindlovu,Gingindlovu,KwaZulu Natal,-29.026715,31.581523,2
ginginhlovu,Ginginhlovu,KwaZulu Natal,-29.026715,31.581523,2
glanfield,Glanfield,KwaZulu Natal,-30.635249,30.504328,2
gledhow,Gledhow,KwaZulu Natal,-29.36769,31.287913,2
gledhow mill,Gledhow Mill,KwaZulu Natal,-29.36769,31.287913,2
glen avon,Glen Avon,KwaZulu Natal,-29.145585,30.5336,2
glen bain,Glen Bain,KwaZulu Natal,-30.047035,30.008224,2
glen echo,Glen Echo,KwaZulu Natal,-30.5,30.533333,2
glencoe,Glencoe,KwaZulu Natal,-28.178269,30.147024,2
glendale,Glendale,KwaZulu Natal,-30.708428,30.349152,2
glendean,Glendean,KwaZulu Natal,-29.233333,30.216667,2
glenfield,Glenfield,KwaZulu Natal,-30.635249,30.504328,2
glenmore beach,Glenmore Beach,KwaZulu Natal,-31.012573,30.255971,2
glenside,Glenside,KwaZulu Natal,-29.116667,30.05,2
glenwood,Glenwood,KwaZulu Natal,-29.864279,30.985705,2
gluckstadt,Glückstadt,KwaZulu Natal,-27.978382,31.039072,2
gobandhlovu,Gobandhlovu,KwaZulu Natal,-28.852352,31.911726,2
gobeni,Gobeni,KwaZulu Natal,-27.666667,31.166667,2
godeni,Godeni,KwaZulu Natal,-28.078404,32.044307,2
godlogodlwane,Godlogodlwane,KwaZulu Natal,-27.253964,32.217266,2
goje,Goje,KwaZulu Natal,-28.28869,31.246913,2
golela,Golela,KwaZulu Natal,-27.316696,31.891461,2
gologodo,Gologodo,KwaZulu Natal,-29.99146,30.821427,2
golokodo,Golokodo,KwaZulu Natal,-29.99146,30.821427,2
golweni,Golweni,KwaZulu Natal,-27.833333,32.3,2
gomane,Gomane,KwaZulu Natal,-29.621421,29.88972,2
gonningarth,Gonningarth,KwaZulu Natal,-30.280892,29.015038,2
good hope,Good Hope,KwaZulu Natal,-28.950512,31.697328,2
goxe,Goxe,KwaZulu Natal,-30.610205,29.220571,2
grantham park,Grantham Park,KwaZulu Natal,-28.765959,31.899037,2
grantleigh,Grantleigh,KwaZulu Natal,-28.85,29.633333,2
greenhill,Greenhill,KwaZulu Natal,-29.827099,30.306303,2
greenwood park,Greenwood Park,KwaZulu Natal,-29.783333,31.016667,2
greystorie,Greystorie,KwaZulu Natal,-29.071943,29.798419,2
greytown,Greytown,KwaZulu Natal,-29.064155,30.592786,2
greyville,Greyville,KwaZulu Natal,-29.833333,31,2
groenkloof,Groenkloof,KwaZulu Natal,-27.416667,30.283333,2
groenvlei,Groenvlei,KwaZulu Natal,-27.459055,30.23027,2
grootkloof,Grootkloof,KwaZulu Natal,-27.416667,30.283333,2
grosvenor,Grosvenor,KwaZulu Natal,-29.914416,31.008076,2
groutville,Groutville,KwaZulu Natal,-29.389426,31.246065,2
guleka,Guleka,KwaZulu Natal,-30.333102,30.500248,2
guliga,Guliga,KwaZulu Natal,-30.333102,30.500248,2
gunjana,Gunjana,KwaZulu Natal,-28.644495,30.351765,2
gusenzamo,Gusenzamo,KwaZulu Natal,-28.17504,31.654167,2
hamewith,Hamewith,KwaZulu Natal,-28.943796,31.719079,2
hammarsdale,Hammarsdale,KwaZulu Natal,-29.800827,30.651961,2
hammersdale,Hammersdale,KwaZulu Natal,-29.800827,30.651961,2
hansonia,Hansonia,KwaZulu Natal,-29.7,29.716667,2
harburg,Harburg,KwaZulu Natal,-29.410314,30.736979,2
harden heights,Harden Heights,KwaZulu Natal,-29.265009,30.620493,2
harding,Harding,KwaZulu Natal,-30.576429,29.884006,2
harrison,Harrison,KwaZulu Natal,-29.733333,30.633333,2
hartlea,Hartlea,KwaZulu Natal,-29.9,29.383333,2
hattingspruit,Hattingspruit,KwaZulu Natal,-28.079052,30.125204,2
hay paddock,Hay Paddock,KwaZulu Natal,-29.616667,30.416667,2
hazeldene,Hazeldene,KwaZulu Natal,-30.508197,30.529343,2
heatonville,Heatonville,KwaZulu Natal,-28.661941,31.785615,2
hela hela,Hela Hela,KwaZulu Natal,-29.908307,30.097036,2
helpmekaar,Helpmekaar,KwaZulu Natal,-28.446815,30.419623,2
henburg park,Henburg Park,KwaZulu Natal,-29.232507,29.934159,2
hesselwood,Hesselwood,KwaZulu Natal,-29.072188,30.551207,2
hiabisa,Hiabisa,KwaZulu Natal,-28.145185,31.877187,2
hibberdene,Hibberdene,KwaZulu Natal,-30.572005,30.573607,2
highbury,Highbury,KwaZulu Natal,-29.86651,29.729273,2
highfield,Highfield,KwaZulu Natal,-28.996797,31.69974,2
highflats,Highflats,KwaZulu Natal,-30.266667,30.2,2
highlands,Highlands,KwaZulu Natal,-29.266667,31.2,2
hildesheim,Hildesheim,KwaZulu Natal,-27.470446,30.779408,2
hillandale,Hillandale,KwaZulu Natal,-29.4,31.15,2
hillary,Hillary,KwaZulu Natal,-29.881,30.938174,2
hillcrest,Hillcrest,KwaZulu Natal,-29.774746,30.76396,2
hillside,Hillside,KwaZulu Natal,-30.54388,29.127159,2
hilltop,Hilltop,KwaZulu Natal,-29.65,29.75,2
hilton,Hilton,KwaZulu Natal,-29.554533,30.300999,2
hilton road,Hilton Road,KwaZulu Natal,-29.554533,30.300999,2
himeville,Himeville,KwaZulu Natal,-29.746745,29.513614,2
hlaba,Hlaba,KwaZulu Natal,-30.467429,30.410756,2
hlabisa,Hlabisa,KwaZulu Natal,-28.145185,31.877187,2
hlangasa,Hlangasa,KwaZulu Natal,-28.656487,31.831076,2
hlazakazi,Hlazakazi,KwaZulu Natal,-28.377052,30.72123,2
hlobane,Hlobane,KwaZulu Natal,-27.716561,31.001122,2
hlokozi,Hlokozi,KwaZulu Natal,-30.366418,30.2848,2
hlomohlomo,Hlomohlomo,KwaZulu Natal,-27.713099,31.492329,2
hluhluwe,Hluhluwe,KwaZulu Natal,-28.033333,32.283333,2
hluku,Hluku,KwaZulu Natal,-30.624645,29.982177,2
holy cross,Holy Cross,KwaZulu Natal,-28.980415,31.65295,2
holy cross mission,Holy Cross Mission,KwaZulu Natal,-28.980415,31.65295,2
home farm,Home Farm,KwaZulu Natal,-28.583333,29.6,2
homewood,Homewood,KwaZulu Natal,-29.566667,30.166667,2
hopewell,Hopewell,KwaZulu Natal,-29.783333,30.4,2
howick,Howick,KwaZulu Natal,-29.477947,30.230571,2
hulett's,Hulett's,KwaZulu Natal,-28.755142,31.905101,2
hutton heights,Hutton Heights,KwaZulu Natal,-27.735228,29.926813,2
hylton,Hylton,KwaZulu Natal,-29.25,30.333333,2
ichubo,Ichubo,KwaZulu Natal,-28.833333,31.933333,2
idlebe,Idlebe,KwaZulu Natal,-28.141936,31.343446,2
ifafa,Ifafa,KwaZulu Natal,-30.419674,30.587651,2
ifafa beach,Ifafa Beach,KwaZulu Natal,-30.460331,30.652518,2
ihluku,Ihluku,KwaZulu Natal,-30.624645,29.982177,2
ikwezi la maci,Ikwezi La Maci,KwaZulu Natal,-30.616667,29.816667,2
illovo,Illovo,KwaZulu Natal,-30.116667,30.85,2
illovo beach,Illovo Beach,KwaZulu Natal,-30.114237,30.849473,2
imbali,iMbali,KwaZulu Natal,-29.654529,30.350633,2
imfume,Imfume,KwaZulu Natal,-30.121849,30.745907,2
impendhle,Impendhle,KwaZulu Natal,-29.60049,29.865608,2
impendhle location,Impendhle Location,KwaZulu Natal,-29.60049,29.865608,2
impendle,Impendle,KwaZulu Natal,-29.60049,29.865608,2
impenjati,Impenjati,KwaZulu Natal,-30.926502,30.297458,2
impolweni,Impolweni,KwaZulu Natal,-29.42827,30.491581,2
inadi,Inadi,KwaZulu Natal,-28.843155,30.683459,2
inanda,Inanda,KwaZulu Natal,-29.613916,30.928163,2
inanda seminary,Inanda Seminary,KwaZulu Natal,-29.701678,30.924606,2
inchanga,Inchanga,KwaZulu Natal,-29.738623,30.664123,2
inchanga park,Inchanga Park,KwaZulu Natal,-29.730988,30.642382,2
indudutu,Indudutu,KwaZulu Natal,-30.192555,30.617434,2
ingogo,Ingogo,KwaZulu Natal,-27.571991,29.890982,2
ingwavama,Ingwavama,KwaZulu Natal,-27.133134,31.997051,2
ingwavuma,Ingwavuma,KwaZulu Natal,-27.133134,31.997051,2
inhlaxatia,Inhlaxatia,KwaZulu Natal,-28.181073,31.251356,2
inhlazatatje,Inhlazatatje,KwaZulu Natal,-28.181073,31.251356,2
inhlazatia,Inhlazatia,KwaZulu Natal,-28.181073,31.251356,2
inhlazatje,Inhlazatje,KwaZulu Natal,-28.181073,31.251356,2
inhluku,Inhluku,KwaZulu Natal,-30.624645,29.982177,2
inkumba,Inkumba,KwaZulu Natal,-29.744382,29.854949,2
inkunzana,Inkunzana,KwaZulu Natal,-28.766667,31.666667,2
insuzi,Insuzi,KwaZulu Natal,-29.373684,30.937324,2
inyamane,Inyamane,KwaZulu Natal,-27.183333,32.083333,2
inyamane store,Inyamane Store,KwaZulu Natal,-27.183333,32.083333,2
inyanyadu,Inyanyadu,KwaZulu Natal,-27.976659,30.272822,2
inzinga,Inzinga,KwaZulu Natal,-29.516667,29.683333,2
isandlwana,Isandlwana,KwaZulu Natal,-28.810292,29.153569,2
ishogwe,Ishogwe,KwaZulu Natal,-27.433333,32.366667,2
isinembe,Isinembe,KwaZulu Natal,-29.466667,31.083333,2
isipingo,Isipingo,KwaZulu Natal,-29.986386,30.918531,2
isipingo beach,Isipingo Beach,KwaZulu Natal,-29.99702,30.943839,2
isipingo village,Isipingo Village,KwaZulu Natal,-29.99702,30.943839,2
isithebe,iSithebe,KwaZulu Natal,-29.101135,31.419987,2
island view,Island View,KwaZulu Natal,-29.889883,31.035112,2
islay,Islay,KwaZulu Natal,-29.816667,30.466667,2
islington,Islington,KwaZulu Natal,-30.167879,29.914318,2
ispongo,Ispongo,KwaZulu Natal,-30.166667,30.8,2
itafamsa,Itafamsa,KwaZulu Natal,-29.53553,30.856546,2
ivanhoe,Ivanhoe,KwaZulu Natal,-30.383333,30.183333,2
ixopo,Ixopo,KwaZulu Natal,-30.15,30.083333,2
izingolweni,Izingolweni,KwaZulu Natal,-30.784086,30.122944,2
izitende,Izitende,KwaZulu Natal,-27.333333,31.583333,2
izotsha,Izotsha,KwaZulu Natal,-30.783333,30.383333,2
jaagbaan,Jaagbaan,KwaZulu Natal,-29.34795,30.692913,2
jabavu,Jabavu,KwaZulu Natal,-28.275969,30.533331,2
jacobs,Jacobs,KwaZulu Natal,-29.916667,30.983333,2
jameson's drift,Jameson's Drift,KwaZulu Natal,-28.777355,30.896011,2
job's town,Job's Town,KwaZulu Natal,-27.733333,31.15,2
jokweni,Jokweni,KwaZulu Natal,-29.889865,29.725538,2
jolwayo,Jolwayo,KwaZulu Natal,-28.733333,30.333333,2
joubertstroom,Joubertstroom,KwaZulu Natal,-29.983333,30.15,2
journey's end,Journey's End,KwaZulu Natal,-28.571977,32.250266,2
jozini,Jozini,KwaZulu Natal,-27.429597,32.06658,2
kakashill,Kakashill,KwaZulu Natal,-30.516667,29.05,2
kalabasi,Kalabasi,KwaZulu Natal,-28.066667,30.016667,2
kalbassie,Kalbassie,KwaZulu Natal,-28.066667,30.016667,2
ka-mampungushe,Ka-Mampungushe,KwaZulu Natal,-30.10804,30.574444,2
kanzakene,KaNzakene,KwaZulu Natal,-29.642621,30.126686,2
karridene,Karridene,KwaZulu Natal,-30.126814,30.84621,2
keate's drift,Keate's Drift,KwaZulu Natal,-28.859898,30.498802,2
keats drift,Keats Drift,KwaZulu Natal,-28.859898,30.498802,2
kelso,Kelso,KwaZulu Natal,-30.369715,30.702883,2
kelso beach,Kelso Beach,KwaZulu Natal,-30.366667,30.7,2
kempdale,Kempdale,KwaZulu Natal,-30.534974,29.464087,2
kenilworth,Kenilworth,KwaZulu Natal,-30.429308,28.835646,2
keyelaer,Keyelaer,KwaZulu Natal,-29.911013,29.866221,2
khiphunyawo,Khiphunyawo,KwaZulu Natal,-27.318956,31.230889,2
kildare,Kildare,KwaZulu Natal,-29.222844,30.35828,2
kilegethe,Kilegethe,KwaZulu Natal,-27.9,31.166667,2
kings rest,Kings Rest,KwaZulu Natal,-29.905793,31.019038,2
kings view,Kings View,KwaZulu Natal,-29.91145,31.024852,2
kingsborough,Kingsborough,KwaZulu Natal,-30.083333,30.866667,2
kingsburgh,Kingsburgh,KwaZulu Natal,-30.083333,30.866667,2
kingscote,Kingscote,KwaZulu Natal,-30.025285,29.363739,2
kingsley,Kingsley,KwaZulu Natal,-27.930457,30.528188,2
kingsmead,Kingsmead,KwaZulu Natal,-29.85,31.016667,2
kingston,Kingston,KwaZulu Natal,-30.023445,29.148933,2
klingenberg,Klingenberg,KwaZulu Natal,-28.466667,30.466667,2
klip river location,Klip River Location,KwaZulu Natal,-28.65,30.333333,2
kliprivier,Kliprivier,KwaZulu Natal,-28.522875,30.286434,2
kliprivierlokasie,Kliprivierlokasie,KwaZulu Natal,-28.65,30.333333,2
klipspruit,Klipspruit,KwaZulu Natal,-28.8,30.416667,2
klonge,Klonge,KwaZulu Natal,-28.52735,31.968721,2
kloof,Kloof,KwaZulu Natal,-29.78529,30.823254,2
kokstad,Kokstad,KwaZulu Natal,-30.547231,29.42412,2
komankobolo,Komankobolo,KwaZulu Natal,-26.85,32.3,2
koningskroon,Koningskroon,KwaZulu Natal,-28.433473,31.305547,2
korhaan hill,Korhaan Hill,KwaZulu Natal,-28.718305,31.948192,2
kortbegrip,Kortbegrip,KwaZulu Natal,-28.656473,31.298843,2
kosi,Kosi,KwaZulu Natal,-26.866667,32.866667,2
kosi store,Kosi Store,KwaZulu Natal,-26.866667,32.866667,2
kranskop,Kranskop,KwaZulu Natal,-28.966667,30.866667,2
krantzkop,Krantzkop,KwaZulu Natal,-28.966667,30.866667,2
kromberg,Kromberg,KwaZulu Natal,-28.990149,30.693551,2
krommedraai,Krommedraai,KwaZulu Natal,-29.394628,30.499866,2
kromvlei,Kromvlei,KwaZulu Natal,-28.983333,30.766667,2
kruisfontein,Kruisfontein,KwaZulu Natal,-28.625868,29.103569,2
kuleka,Kuleka,KwaZulu Natal,-28.779223,31.900224,2
kuludake,Kuludake,KwaZulu Natal,-26.939282,32.017011,2
kunen,Kunen,KwaZulu Natal,-28.033333,32.8,2
kunyana,Kunyana,KwaZulu Natal,-30.458575,30.14426,2
kuzameni,Kuzameni,KwaZulu Natal,-30.625907,30.075125,2
kuze,Kuze,KwaZulu Natal,-30.540991,30.023235,2
kwabhidla,KwaBhidla,KwaZulu Natal,-29.772938,29.875109,2
kwacebelele,KwaCebelele,KwaZulu Natal,-29.894552,30.230956,2
kwacele,KwaCele,KwaZulu Natal,-30.784606,30.091015,2
kwaceza,KwaCeza,KwaZulu Natal,-27.996857,31.375689,2
kwadabeka,KwaDabeka,KwaZulu Natal,-29.775361,30.908169,2
kwadinabanye,KwaDinabanye,KwaZulu Natal,-27.047347,32.024293,2
kwadlamini,KwaDlamini,KwaZulu Natal,-29.163274,29.639636,2
kwadonsa,KwaDonsa,KwaZulu Natal,-30.100654,30.636657,2
kwadulela,KwaDulela,KwaZulu Natal,-29.597073,30.199022,2
kwaduma,KwaDuma,KwaZulu Natal,-28.068645,31.75774,2
kwadweshula,KwaDweshula,KwaZulu Natal,-30.55655,30.276388,2
kwagamalakhe,KwaGamalakhe,KwaZulu Natal,-30.809999,30.344251,2
kwagcwensa,KwaGcwensa,KwaZulu Natal,-29.366667,30.916667,2
kwagengeshe,KwaGengeshe,KwaZulu Natal,-29.849291,30.089586,2
kwagqugouma,KwaGqugouma,KwaZulu Natal,-29.46256,30.730914,2
kwahlomendlini,KwaHlomendlini,KwaZulu Natal,-30.79011,30.022956,2
kwaillophe,KwaIllophe,KwaZulu Natal,-29.493172,30.889497,2
kwajobe,KwaJobe,KwaZulu Natal,-27.549999,32.275616,2
kwajozana,KwaJozana,KwaZulu Natal,-27.623903,32.427021,2
kwamaci,KwaMaci,KwaZulu Natal,-30.653865,29.806072,2
kwamadlala,KwaMadlala,KwaZulu Natal,-30.611542,30.437476,2
kwamagaza,KwaMagaza,KwaZulu Natal,-28.616667,31.333333,2
kwamagoda,KwaMagoda,KwaZulu Natal,-29.911684,30.254667,2
kwamagubane,KwaMagubane,KwaZulu Natal,-29.297216,30.928635,2
kwamagwaza,KwaMagwaza,KwaZulu Natal,-28.616667,31.333333,2
kwamagwaza mission station,Kwamagwaza Mission Station,KwaZulu Natal,-28.616667,31.333333,2
kwamahlati,KwaMahlati,KwaZulu Natal,-28.270947,31.42982,2
kwamakhutha,KwaMakhutha,KwaZulu Natal,-30.025295,30.861297,2
kwamandlakazi,KwaMandlakazi,KwaZulu Natal,-28.024142,31.719209,2
kwamankonjane,KwaMankonjane,KwaZulu Natal,-29.211158,29.661998,2
kwamapeyana,KwaMapeyana,KwaZulu Natal,-29.429433,30.907728,2
kwamaqikizana,KwaMaqikizana,KwaZulu Natal,-30.34069,30.346058,2
kwamaqokomela,KwaMaqokomela,KwaZulu Natal,-29.452465,30.904343,2
kwamashu,KwaMashu,KwaZulu Natal,-29.751053,30.962036,2
kwamateni,KwaMateni,KwaZulu Natal,-28.018716,31.665214,2
kwamawanda,KwaMawanda,KwaZulu Natal,-28.490271,31.604861,2
kwambonambi,KwaMbonambi,KwaZulu Natal,-28.598273,32.089395,2
kwambonia,KwaMbonia,KwaZulu Natal,-27.383333,32.6,2
kwamboto,KwaMboto,KwaZulu Natal,-30.586594,30.066257,2
kwamgwagwa,KwaMgwagwa,KwaZulu Natal,-29.623674,30.173151,2
kwamjiji,KwaMjiji,KwaZulu Natal,-27.25,32.65,2
kwamkhiza,KwaMkhiza,KwaZulu Natal,-29.253056,29.634286,2
kwamkhize,KwaMkhize,KwaZulu Natal,-29.233333,29.65,2
kwamlamula,KwaMlamula,KwaZulu Natal,-27.256264,32.537957,2
kwamlimisi,KwaMlimisi,KwaZulu Natal,-27.36838,31.468941,2
kwamntoqotho,KwaMntoqotho,KwaZulu Natal,-29.61346,30.239112,2
kwamnyaisa,KwaMnyaisa,KwaZulu Natal,-27.666667,32.416667,2
kwamphephethwa,KwaMphephethwa,KwaZulu Natal,-29.84545,29.819828,2
kwampumuza,KwaMpumuza,KwaZulu Natal,-29.678163,30.162919,2
kwamshaya,KwaMshaya,KwaZulu Natal,-28.42319,32.069846,2
kwamshiwa,KwaMshiwa,KwaZulu Natal,-30.658451,30.069509,2
kwamthole,KwaMthole,KwaZulu Natal,-28.170541,32.119041,2
kwamwema,KwaMwema,KwaZulu Natal,-29.566667,30.9,2
kwandaba,KwaNdaba,KwaZulu Natal,-29.133333,29.716667,2
kwandengezi,KwaNdengezi,KwaZulu Natal,-29.837509,30.777772,2
kwandlangubo,KwaNdlangubo,KwaZulu Natal,-28.769559,31.687315,2
kwandlangubu,KwaNdlangubu,KwaZulu Natal,-28.769559,31.687315,2
kwa-ndlangybo,Kwa-Ndlangybo,KwaZulu Natal,-28.769559,31.687315,2
kwandlovu,KwaNdlovu,KwaZulu Natal,-29.334539,30.86478,2
kwangcolosi,KwaNgcolosi,KwaZulu Natal,-29.716246,30.820233,2
kwangendezi,KwaNgendezi,KwaZulu Natal,-29.837509,30.777772,2
kwangongoma,KwaNgongoma,KwaZulu Natal,-29.564735,31.006742,2
kwanguza,KwaNguza,KwaZulu Natal,-30.504643,30.096993,2
kwanibela,KwaNibela,KwaZulu Natal,-27.873907,32.457969,2
kwankunswana,KwaNkunswana,KwaZulu Natal,-30.636157,30.179038,2
kwanobhena,KwaNobhena,KwaZulu Natal,-29.48406,30.631422,2
kwanompondo,KwaNompondo,KwaZulu Natal,-28.067205,32.167875,2
kwanonhlanga,KwaNonhlanga,KwaZulu Natal,-30.81175,30.152937,2
kwanonjinjikazi,KwaNonjinjikazi,KwaZulu Natal,-27.062527,32.134852,2
kwanyana,Kwanyana,KwaZulu Natal,-30.929487,30.098753,2
kwanyuswa,KwaNyuswa,KwaZulu Natal,-29.400868,30.951192,2
kwanzimakwe,KwaNzimakwe,KwaZulu Natal,-30.976159,30.23386,2
kwapheshe,KwaPheshe,KwaZulu Natal,-29.884126,30.005186,2
kwaqiko,KwaQiko,KwaZulu Natal,-30.152348,30.526956,2
kwarwayi,KwaRwayi,KwaZulu Natal,-30.052885,30.692377,2
kwasandanezwe,KwaSandanezwe,KwaZulu Natal,-29.875225,30.020664,2
kwasanti,KwaSanti,KwaZulu Natal,-30.485692,30.155259,2
kwashiya,KwaShiya,KwaZulu Natal,-27.557025,32.45603,2
kwasonto,KwaSonto,KwaZulu Natal,-27.273808,32.629572,2
kwathunzi,KwaThunzi,KwaZulu Natal,-29.620111,29.641909,2
kwavimbindlela,KwaVimbindlela,KwaZulu Natal,-30.15711,30.656895,2
kwayibusele,KwaYibusele,KwaZulu Natal,-29.276898,30.825868,2
kwazamazama,KwaZamazama,KwaZulu Natal,-27.09994,32.287768,2
kwazondela,KwaZondela,KwaZulu Natal,-28.306163,31.443798,2
kwazondi,KwaZondi,KwaZulu Natal,-28.45,30.866667,2
kwa-zuluvuka,Kwa-Zuluvuka,KwaZulu Natal,-28.277827,32.022306,2
kwezi,Kwezi,KwaZulu Natal,-29.01755,29.899301,2
la lucia,La Lucia,KwaZulu Natal,-29.75,31.066667,2
la mercy,La Mercy,KwaZulu Natal,-29.639176,31.13106,2
ladysmith,Ladysmith,KwaZulu Natal,-28.553914,29.782697,2
lamaci,Lamaci,KwaZulu Natal,-30.616667,29.816667,2
lamont,Lamont,KwaZulu Natal,-29.942064,30.942998,2
lamont native village,Lamont Native Village,KwaZulu Natal,-29.942064,30.942998,2
lamontville,Lamontville,KwaZulu Natal,-29.942064,30.942998,2
langeni,Langeni,KwaZulu Natal,-30.637873,29.883317,2
langgewacht,Langgewacht,KwaZulu Natal,-28.299343,31.130934,2
langhoek,Langhoek,KwaZulu Natal,-27.393924,30.183954,2
langkrans,Langkrans,KwaZulu Natal,-27.824126,31.0408,2
langley,Langley,KwaZulu Natal,-28.533333,29.8,2
lansdown,Lansdown,KwaZulu Natal,-28.203061,32.173239,2
leisure crest,Leisure Crest,KwaZulu Natal,-31.016057,30.24572,2
lennoxton,Lennoxton,KwaZulu Natal,-27.771409,29.914503,2
lidgetton,Lidgetton,KwaZulu Natal,-29.440471,30.099969,2
lilani,Lilani,KwaZulu Natal,-29.116667,30.85,2
limehill,Limehill,KwaZulu Natal,-28.435803,30.243906,2
lockwood hall,Lockwood Hall,KwaZulu Natal,-30.150793,30.255886,2
lombardskop settlement,Lombardskop Settlement,KwaZulu Natal,-28.55,29.966667,2
longlands,Longlands,KwaZulu Natal,-30.059225,30.194144,2
loskop,Loskop,KwaZulu Natal,-28.933333,29.616667,2
louisiana,Louisiana,KwaZulu Natal,-30.685842,30.460402,2
louwsburg,Louwsburg,KwaZulu Natal,-27.578571,31.289403,2
lovat,Lovat,KwaZulu Natal,-30.566667,30.116667,2
lovodale,Lovodale,KwaZulu Natal,-29.878392,30.425514,2
lucerne,Lucerne,KwaZulu Natal,-28.925725,30.740069,2
lundini,Lundini,KwaZulu Natal,-27.141107,31.991458,2
lynnfield park,Lynnfield Park,KwaZulu Natal,-29.68904,30.470696,2
mabaleni,Mabaleni,KwaZulu Natal,-28.7,31.1,2
mabibi,Mabibi,KwaZulu Natal,-27.332093,32.731806,2
mabuyeni,Mabuyeni,KwaZulu Natal,-28.631534,31.967926,2
macekane,Macekane,KwaZulu Natal,-28.798222,31.806258,2
mackton,Mackton,KwaZulu Natal,-30.537796,29.685614,2
madadeni,Madadeni,KwaZulu Natal,-27.745481,30.035962,2
madonela,Madonela,KwaZulu Natal,-27.343114,32.262804,2
magabeni,Magabeni,KwaZulu Natal,-28.15,30.7,2
magadini,Magadini,KwaZulu Natal,-29.766291,30.017376,2
magdalena,Magdalena,KwaZulu Natal,-29.766667,29.183333,2
magidini,Magidini,KwaZulu Natal,-29.47364,31.022106,2
magode,Magode,KwaZulu Natal,-28.356657,30.778796,2
magogo,Magogo,KwaZulu Natal,-28.446917,30.804798,2
magudu,Magudu,KwaZulu Natal,-27.533532,31.648773,2
magut,Magut,KwaZulu Natal,-27.533532,31.648773,2
mahashem,Mahashem,KwaZulu Natal,-27.874593,31.522439,2
mahasheni,Mahasheni,KwaZulu Natal,-27.874467,31.534673,2
mahashini,Mahashini,KwaZulu Natal,-27.874467,31.534673,2
mahlabatini,Mahlabatini,KwaZulu Natal,-28.233604,31.469957,2
mahlombe,Mahlombe,KwaZulu Natal,-27.997638,31.568486,2
mahlone,Mahlone,KwaZulu Natal,-27.556907,30.957566,2
mahlubeni,Mahlubeni,KwaZulu Natal,-30.76876,30.013624,2
mahlutshini,Mahlutshini,KwaZulu Natal,-29.190376,29.600884,2
maidstone,Maidstone,KwaZulu Natal,-29.542651,31.135619,2
maitland,Maitland,KwaZulu Natal,-29.493182,29.571412,2
majomela,Majomela,KwaZulu Natal,-27.834803,31.553021,2
majozini,Majozini,KwaZulu Natal,-27.489285,32.019729,2
makabeleni,Makabeleni,KwaZulu Natal,-28.858491,30.833385,2
makakatana,Makakatana,KwaZulu Natal,-28.233333,32.4,2
makhanyezi,Makhanyezi,KwaZulu Natal,-28.702828,31.170951,2
makhowe,Makhowe,KwaZulu Natal,-27.961126,32.117904,2
makhuluseni,Makhuluseni,KwaZulu Natal,-29.539679,30.899059,2
makhuzeni,Makhuzeni,KwaZulu Natal,-29.927016,29.740454,2
makhwelela,Makhwelela,KwaZulu Natal,-28.814937,29.190765,2
makhwezini,Makhwezini,KwaZulu Natal,-28.513618,31.882339,2
makowe,Makowe,KwaZulu Natal,-27.961126,32.117904,2
makuzeni,Makuzeni,KwaZulu Natal,-29.980787,30.030369,2
maloen,Maloen,KwaZulu Natal,-29.45,30.316667,2
malukaze,Malukaze,KwaZulu Natal,-29.992024,30.890448,2
malvern,Malvern,KwaZulu Natal,-29.885209,30.925208,2
mamfene,Mamfene,KwaZulu Natal,-27.338325,32.21472,2
mancana,Mancana,KwaZulu Natal,-29.066667,29.966667,2
mandlazini,Mandlazini,KwaZulu Natal,-28.73629,32.057024,2
mangengenene,Mangengenene,KwaZulu Natal,-27.35,31.516667,2
mangeti,Mangeti,KwaZulu Natal,-29.172534,31.480098,2
manguzi,Manguzi,KwaZulu Natal,-26.986978,32.747357,2
mangwanteni,Mangwanteni,KwaZulu Natal,-29.708856,29.770426,2
mangwenya,Mangwenya,KwaZulu Natal,-27.26442,32.472151,2
manhashini,Manhashini,KwaZulu Natal,-27.874467,31.534673,2
manor gardens,Manor Gardens,KwaZulu Natal,-29.866667,30.983333,2
mansfield,Mansfield,KwaZulu Natal,-29.288271,30.084103,2
manston,Manston,KwaZulu Natal,-29.716667,29.45,2
